,x,y,dx1966,dy1966,dx1980,dy1980,dx1990,dy1990,dx2000,dy2000,dx2010,dy2010,dx2020,dy2020
0,125.0,33.0000000000003,0.028854838995002297,0.0032460874895008374,0.045223782769994614,0.006878841565203686,0.05618819816399423,-2.2941515901209186e-05,0.0593559838410016,-0.00165654854779973,0.06189398235899546,-0.0014891196696993347,0.06276229585999715,-0.0020343530707975788
1,125.05,33.0000000000003,0.028936661593007784,0.0030656225324037223,0.045445295782002404,0.00737603077600113,0.05665129919100309,0.000744048201298142,0.05990800024500231,-0.0007659241518993554,0.06248347992899994,-0.0005126691809991257,0.06333999945100288,-0.00103909828850135
2,125.1,33.0000000000003,0.029018956400008733,0.002887667679701167,0.04566173190801237,0.007907071381303865,0.057097338214006754,0.0015481721529013726,0.06045126044000426,0.00016189470590433075,0.06305595881001125,0.0005095355213029507,0.06389140692699868,-6.200975597892011e-06
3,125.15,33.0000000000003,0.02910389531599833,0.002721938181302619,0.04586006971099721,0.008468046725901957,0.057525599611992106,0.002386433981200753,0.06097740924899142,0.0011365471694020357,0.06361499644098956,0.001581208930801381,0.06442103459099258,0.0010750660585046035
4,125.2,33.0000000000003,0.029179834760000745,0.0025475629641036335,0.04605292905299052,0.009050296417200343,0.0579473559989907,0.0032807745831036073,0.061489792571990165,0.0021672407089994294,0.06415581774800216,0.002716023977299642,0.06493711578200134,0.0022168973991014695
5,125.25,33.0000000000003,0.029272697756994148,0.002389345391804909,0.046235858168998334,0.009665531675402406,0.05834884477700086,0.004219968658304651,0.061987504987996545,0.0032633512857032088,0.06466859197000474,0.003921173596403094,0.06541462991100389,0.003427124030501716
6,125.3,33.0000000000003,0.029363543420004135,0.002234600188103286,0.0463932472009958,0.010303996418201677,0.05873877697599994,0.005207058313800417,0.062464739619002785,0.004413226222702349,0.06516508783300878,0.0051740607683044,0.06586608473800482,0.004674109949000638
7,125.35,33.0000000000003,0.02946161803500047,0.00207544894779943,0.04654550827299886,0.010979884820002894,0.05910560492701222,0.0062343141983021155,0.0629073877840085,0.005610417676898294,0.06561344251400669,0.00649352601769948,0.06627148560900764,0.005986217244299041
8,125.4,33.0000000000003,0.029580072376987232,0.0019238973899007306,0.046678264447990614,0.011687655493098248,0.05942349958100124,0.007303917078303357,0.06331415385599826,0.006862783942800377,0.06602364691899254,0.00785143102969954,0.06662405696199869,0.00733724361240462
9,125.45,33.0000000000003,0.029699650745001804,0.0017794321204007701,0.04680542963599521,0.012429912026604484,0.05972373406899578,0.008423561635503063,0.06369062022999117,0.00817306180299937,0.06640112464400261,0.009276743042605062,0.06694535139199331,0.008747174764899057
10,125.5,33.0000000000003,0.029831894905996137,0.001645226866699545,0.0469136628699971,0.013210350212801814,0.05998716627999556,0.009596758513403358,0.06402995243500698,0.009555943355401553,0.06673926498099547,0.010794573956502518,0.06721581343599325,0.010225331378400426
11,125.55,33.0000000000003,0.029984473243999332,0.0015187094461026618,0.04698161877300322,0.01401495783090212,0.0602051189000008,0.010817404866898528,0.06433484284400492,0.011009724560203438,0.0670461720870037,0.01238095684770002,0.06745126440999627,0.01177721688929978
12,125.6,33.0000000000003,0.03015734925500624,0.0014011324377989354,0.04702804604700361,0.014852566175804327,0.06039962516101127,0.012100026826800558,0.06461313955300341,0.012537510983101186,0.06731081710900355,0.014036863173004122,0.06763789401401255,0.013386641815799294
13,125.65,33.0000000000003,0.03035689671199293,0.0012938543586002993,0.047051139057998626,0.01573002547799973,0.06055471378699906,0.01344222120790306,0.06484590909499843,0.014138708493504737,0.06754267489799304,0.015770656910603975,0.06778359754699181,0.015055466608004053
